"190BCKG","209Bi_CD11b","140Ce","133Cs","161Dy_CD274","163Dy_CXCR3","162Er_CD80","164Er_CX3CR1","166Er_CD34","167Er","168Er_CD206","170Er_CD3","151Eu","153Eu","Event_length","152Gd_CD45RO","154Gd_CD163","155Gd","156Gd","157Gd","158Gd_CD33","160Gd_CD14","165Ho_CD127","113In","115In_CD45_A","191Ir_DNA1","193Ir_DNA2","139La","175Lu","176Lu_CD56","142Nd_CD19","143Nd_CD64","144Nd","145Nd_CD4","146Nd_CD8A","148Nd_CD16","150Nd_CD275","208Pb","102Pd","104Pd","105Pd","106Pd","108Pd","110Pd","141Pr_CD45_B","194Pt_Cisplatin","195Pt_Cisplatin","103Rh","SampleID","147Sm_CD20","149Sm_CD66","120Sn","159Tb_CD11c","169Tm_CD25","131Xe","89Y","171Yb","172Yb","173Yb","174Yb_HLADR","Time"
0.000000,2.266275,0.218184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.067251,0.000000,0.000000,0.000000,11.389166,25.165430,139.497192,1.341064,0.000000,0.000000,0.841289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351448,0.000000,65.988640,54.563686,0.000000,52840.339844,0.000000,0.000000,0.000000,0.441510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1365.435547
0.000000,26.221788,0.000000,0.000000,0.000000,0.000000,0.000000,0.072068,1.110659,0.000000,0.000000,0.000000,0.640839,0.000000,12.000000,0.000000,1.412096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.971397,211.709137,437.526489,39.429169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.468756,0.386778,0.505564,0.974320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,260.895905,301.833984,0.000000,44986.531250,0.000000,0.000000,11.508187,5.237719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.620259,1366.004761
0.000000,44.751141,0.735505,0.000000,146.509262,0.000000,2.510310,1.947689,0.000000,0.000000,0.482762,0.000000,0.000000,0.000000,11.000000,14.078688,0.955322,0.000000,0.000000,0.530749,10.150658,27.320410,0.950659,0.000000,15.990514,4.511607,17.090599,1.814391,0.000000,0.054326,0.000000,13.856430,0.000000,0.263233,0.000000,0.000000,0.000000,0.000000,0.909507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.817351,0.000000,50664.675781,0.000000,0.000000,3.253530,422.000854,18.480021,0.000000,0.000000,0.000000,0.000000,0.000000,469.181610,1366.556885
0.522649,0.698185,0.000000,0.049294,0.977073,0.162704,0.141876,0.000000,1.282628,0.000000,0.000000,0.000000,0.146103,0.000000,10.000000,5.836900,0.000000,0.000000,0.000000,0.000000,0.000000,36.462547,0.000000,0.000000,33.094154,12.352294,46.210674,1.184557,0.000000,0.000000,0.000000,0.103819,0.147054,0.322248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,261.647644,280.318085,0.000000,56399.496094,0.000000,5.359201,0.000000,80.713203,0.136218,0.000000,0.000000,0.000000,0.000000,0.000000,19.016029,1368.209229
0.000000,3.508270,1.445117,4.377589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.232964,0.000000,0.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.220442,14.207704,42.049004,10.501841,0.000000,0.000000,0.872798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,241.381622,237.082336,0.322031,66851.375000,0.000000,10.813762,880.562317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1372.136230
0.000000,8.967144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.907473,0.000000,0.000000,0.876239,0.000000,0.000000,0.000000,8.954435,30.772888,64.788475,0.433287,0.000000,0.000000,0.501278,0.264439,0.000000,0.000000,0.000000,0.000000,4.454423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.364483,55.645351,0.000000,53237.824219,0.000000,44.693352,1.658494,3.736281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1372.430786
0.000000,16.904387,0.000000,0.000000,0.000000,0.000000,0.774063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,1.183512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.407313,41.766197,69.921532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.102403,0.806873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.721933,37.215782,15.762494,0.000000,74274.132812,0.000000,16.473581,0.697463,0.262375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.650876,1377.380371
0.000000,82.981934,0.256062,0.000000,0.823617,0.000000,0.000000,0.996461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,2.287899,0.000000,0.000000,0.000000,0.000000,0.163075,0.000000,0.000000,0.000000,19.877842,12.392266,53.337082,0.296541,0.000000,0.000000,0.000000,1.370369,0.000000,0.511243,0.000000,2.297077,0.766525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.251833,16.848656,18.490206,0.000000,45139.785156,0.000000,21.836960,5.543222,4.919489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1377.527344
0.000000,27.915867,0.000000,4.757445,1.535872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.569897,10.000000,1.916758,5.604378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.664335,56.642208,158.391006,42.104641,0.000000,0.000000,0.324962,0.644993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87.395775,133.627441,0.000000,60692.234375,0.936136,20.061674,3.722573,0.000000,0.000000,0.083989,0.563571,0.000000,0.000000,0.000000,2.954620,1380.252075
0.000000,26.735674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,0.519953,0.940917,0.000000,0.000000,0.000000,0.000000,0.000000,0.393614,0.000000,11.674767,14.962402,34.747574,1.619450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,127.702469,184.018616,0.000000,57953.218750,0.000000,0.273052,0.000000,1.355741,0.000000,1.787232,0.000000,1.337674,0.000000,0.000000,1.411900,1381.964111
0.000000,104.872147,0.111677,0.000000,26.670813,0.000000,6.485888,0.000000,0.552806,0.000000,1.535075,0.000000,0.000000,0.000000,21.000000,6.540061,0.666206,0.000000,0.000000,0.000000,0.000000,1.394522,21.496864,0.000000,6.916564,27.501339,49.503460,5.774648,4.062306,1.755886,6.080926,2.516161,0.000000,10.981140,0.000000,0.112783,6.625086,0.401441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.094431,110.360138,119.032005,0.000000,54553.015625,0.000000,78.564934,14.735306,30.879759,0.725018,0.000000,0.000000,0.000000,0.000000,3.874024,673.938721,1383.783081
0.000000,484.558624,0.000000,22.877731,0.000000,20.897268,0.000000,0.748183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,1.854917,0.795752,0.000000,0.000000,0.000000,0.000000,1.251571,336.224335,0.000000,14.674529,163.217087,278.841309,0.000000,0.000000,0.545716,122.072021,0.000000,0.912457,0.000000,0.000000,0.000000,0.963043,22.047232,0.000000,0.000000,0.000000,0.271724,0.000000,0.000000,0.000000,91.180618,87.182770,0.000000,68778.382812,0.000000,6.484570,27.579472,0.000000,75.832161,0.000000,0.000000,0.634066,0.000000,0.529395,0.000000,1386.557983
0.000000,3.006041,0.969427,3.081843,0.000000,0.000000,0.521686,0.000000,0.688425,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,0.889374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.924831,0.000000,12.056447,24.955324,67.322891,1.535835,0.000000,0.000000,0.511672,1.395504,0.203463,0.065363,0.000000,0.000000,2.210253,0.362007,0.000000,0.000000,0.119967,0.000000,0.000000,0.000000,0.000000,135.334412,153.183640,0.000000,44457.757812,0.000000,0.000000,0.000000,11.066660,0.000000,0.000000,0.000000,0.000000,0.000000,3.640164,136.034790,1386.758545
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,1.971001,4.463655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.385250,11.270638,56.149513,0.000000,0.000000,2.975326,0.000000,2.355569,0.000000,0.489718,0.000000,0.000000,0.000000,1.413337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.274791,189.384171,244.421005,0.000000,61595.761719,0.000000,4.578502,0.000000,4.786908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.377954,1388.524048
0.000000,8.361254,0.000000,2.418222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,2.090773,0.000000,0.000000,0.000000,0.215851,1.533628,0.717955,0.000000,16.795328,19.179201,30.428299,0.617830,0.000000,0.000000,0.539363,3.228916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,75.790390,55.505764,0.000000,54875.652344,0.199902,2.500650,0.000000,7.671545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.893883,1391.802734
0.000000,9.575518,0.931038,0.328664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.703761,11.000000,0.316272,0.000000,0.000000,0.469072,0.000000,0.000000,0.000000,0.000000,0.000000,16.507860,57.662754,132.593307,24.167780,0.000000,0.000000,0.659065,0.000000,0.000000,0.000000,0.000000,0.000000,1.065026,0.302859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,218.628494,201.599167,0.000000,63325.046875,0.000000,0.002962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.408376,1395.317993
0.000000,636.149353,0.724818,0.000000,0.446438,0.471599,0.000000,0.495029,0.741001,0.000000,0.384390,1.275613,0.000000,0.000000,13.000000,1.010721,0.774889,0.000000,0.000000,0.833485,0.000000,0.000000,2630.873779,0.163813,12.544772,15.470500,33.319092,0.000000,0.000000,0.000000,306.153259,0.000000,0.000000,0.000000,0.499611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.557610,0.000000,93.447395,107.472603,0.000000,47580.433594,0.000000,0.000000,1719.910400,2.794763,77.588814,0.000000,3.107331,0.000000,0.000000,0.000000,0.000000,1397.090332
0.000000,49.116215,0.000000,0.000000,0.000000,0.696139,0.000000,0.000000,0.000000,0.000000,1.461489,0.000000,0.000000,0.000000,11.000000,0.711115,0.000000,0.000000,0.000000,0.000000,1.456930,0.253513,0.000000,0.000000,20.306614,18.886993,57.128597,3.810474,0.000000,0.000000,1.013141,0.812067,0.175727,9.796457,3.045967,0.782761,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,220.722458,195.990295,0.000000,51783.437500,0.000000,0.000000,2.235312,3.636801,0.000000,0.676301,0.000000,0.000000,0.000000,0.000000,0.000000,1401.939697
0.000000,95.042320,2.276993,0.000000,22.937847,12.780942,11.467431,1.800410,8.367989,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,2.216170,7.094865,0.000000,0.000000,1.578818,14.474420,0.639031,0.000000,0.000000,52.225594,21.150629,44.585804,1.818842,0.365797,0.000000,1.683899,14.475976,2.274881,8.268173,78.457802,3.395615,134.741989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.412981,53.580719,77.615524,0.000000,49079.843750,0.000000,10.700608,0.000000,13.147215,0.323031,1.962252,0.998230,0.000000,0.000000,0.000000,1.828039,1403.066895
0.000000,2.612669,0.000000,0.518826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.784213,0.000000,10.000000,0.000000,1.466465,0.000000,0.000000,0.000000,0.000000,0.000000,3.136159,0.000000,6.309526,60.300697,149.924911,21.802408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.398927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,288.086945,364.917145,0.000000,50528.253906,0.000000,44.095432,0.000000,1.458711,0.000000,0.914771,0.000000,0.000000,0.000000,0.000000,0.186248,1403.103271
0.000000,5.961283,0.000000,4.780855,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,0.707892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.147017,0.000000,7.507353,91.118805,226.053421,7.456934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.875211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.944346,20.979198,0.000000,53048.117188,0.000000,2.632396,2.122749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.953981,1403.914917
0.000000,131.236969,0.245204,0.000000,0.008267,3.269523,5.483959,0.873047,3.537645,0.000000,0.000000,0.000000,0.000000,1.656310,12.000000,3.210483,1.811676,0.000000,0.000000,0.000000,0.791814,0.000000,0.000000,0.000000,17.021244,13.737198,35.952835,3.796293,0.000000,0.000000,3.798208,0.192783,0.000000,0.420196,64.226097,2.031046,204.756546,4.467646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.203293,151.104950,195.865906,0.000000,52357.136719,0.000000,23.685814,0.000000,0.241372,1.911577,0.389548,0.000000,0.000000,0.000000,0.000000,0.000000,1406.156860
0.000000,745.162659,0.609916,0.549425,360.289490,805.937012,359.332214,197.311676,191.250000,1.510575,102.059319,12.077198,0.000000,0.765692,13.000000,165.000854,235.643570,0.000000,0.000000,0.000000,240.780960,63.852150,0.000000,0.000000,18.849060,12.676976,28.241312,0.000000,0.000000,20.129351,33.892494,215.187973,3.108243,145.416870,266.455872,38.787464,539.265320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.537971,41.118889,0.000000,55029.851562,64.573860,52.378609,0.375712,300.708252,1.629129,0.000000,0.000000,0.000000,0.000000,0.000000,49.764626,1407.768555
0.000000,2.926568,0.000000,0.000000,11.364849,2.717173,0.000000,14.911241,1.738833,0.000000,0.000000,0.000000,0.867493,0.000000,17.000000,10.808063,1.051290,0.000000,0.000000,0.000000,0.798879,6.107687,0.000000,0.000000,16.845341,5.279356,9.189624,12.006304,0.000000,3.022173,0.777099,13.911126,2.842953,1.995894,0.000000,4.235702,5.166796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,123.568581,101.905563,0.000000,62368.992188,1.029137,223.581070,0.000000,90.187263,0.000000,0.000000,0.000000,0.000000,0.000000,0.689710,1261.456421,1411.696655
0.000000,33.582439,0.000000,0.000000,4.209259,0.000000,0.000000,0.000000,0.000000,0.000000,1.035752,0.000000,0.000000,0.000000,14.000000,14.050836,0.000000,0.000000,0.000000,0.000000,17.228510,0.560026,0.000000,0.000000,16.957504,10.649822,12.307452,0.174652,0.000000,0.000000,0.634575,19.089296,0.000000,0.000000,0.000000,2.693884,3.914495,1.061745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.245316,53.321217,0.000000,47195.101562,2.300462,132.369080,0.000000,84.618858,1.594658,0.940043,0.000000,0.000000,0.000000,0.000000,105.030449,1412.373291
0.000000,28.905703,0.000000,0.000000,0.000000,0.523872,0.000000,0.000000,1.251012,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.315398,0.000000,4.697267,0.000000,0.000000,0.000000,0.000000,10.897091,0.000000,5.970943,12.898421,24.245497,2.041447,0.000000,0.000000,1.755654,0.000000,0.015585,0.000000,0.000000,3.735983,23.075100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.081303,42.302074,0.000000,55454.546875,0.971187,38.690876,4.180283,36.237843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1412.669434
0.000000,25.511774,0.000000,1.351474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.707166,0.000000,0.000000,12.000000,1.174265,0.729890,0.000000,0.000000,0.000000,1.315166,0.692302,0.000000,0.000000,6.050501,26.618204,30.501366,0.700727,0.000000,0.695635,0.000000,0.000000,0.000000,0.000000,0.000000,7.061308,0.765490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.877892,46.749001,0.000000,53732.945312,0.000000,13.269062,0.000000,0.370808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.516859,1413.117310
0.000000,2.653607,0.799795,0.000000,0.258317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.869987,0.000000,0.000000,0.000000,17.690779,10.568589,27.029020,0.000000,0.000000,0.000000,0.573038,2.870311,0.000000,0.165669,0.000000,0.000000,1.205427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,156.113190,152.533981,0.000000,61431.644531,0.000000,0.000000,0.000000,3.120054,0.000000,0.032343,0.000000,0.000000,0.000000,0.682155,1.131186,1414.329468
0.000000,0.000000,0.000000,0.000000,5.098687,4.506655,0.000000,1.300752,26.282007,0.000000,2.539651,0.990532,0.000000,0.000000,11.000000,8.333566,0.000000,0.000000,0.000000,0.000000,0.319436,2.176226,0.000000,0.000000,1.915988,6.373019,6.592187,0.000000,2.262955,0.000000,0.000000,1.459957,0.000000,0.442247,0.000000,0.505043,6.214765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.386252,322.933472,373.052216,0.000000,94682.992188,0.000000,94.525810,0.000000,83.992805,0.000000,0.296453,0.000000,0.000000,0.000000,3.139312,196.060532,1560.000000
0.000000,0.000000,0.000000,0.885579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,0.028640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.406415,8.200577,3.703635,0.000000,0.766904,0.000000,0.000000,0.000000,0.534371,0.000000,0.000000,0.000000,0.473479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.744285,213.813461,247.198990,0.000000,92317.539062,0.000000,18.873718,0.000000,5.994329,0.000000,0.000000,0.000000,0.000000,0.217585,0.000000,116.760330,1561.012817
0.000000,0.000000,9.990912,3.595015,2.858695,0.711565,0.225551,3.952763,0.000000,3.496576,2.537690,1.890604,2.983890,2.481144,14.000000,0.222887,6.042501,2.732340,2.192296,1.416756,0.000000,1.315052,0.098731,0.000000,0.000000,158.507919,268.250336,3.885918,0.000000,0.000000,11.270385,20.473640,0.135106,0.738138,0.000000,0.000000,0.111000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.848501,22.899397,10.123159,0.000000,95869.640625,0.000000,14.968109,10.861390,8.787281,1.758813,1.847198,3.216590,0.000000,0.000000,2.308302,2.055273,1562.474854
0.000000,4.547406,1.668887,0.000000,1.269643,0.780284,3.646386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.157517,0.000000,0.000000,0.000000,21.401201,55.571087,0.401750,0.053462,1.789879,0.000000,6.560172,0.630238,0.198430,0.000000,0.000000,0.520378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.904918,242.218781,294.735352,0.000000,108455.570312,0.000000,0.000000,1.424496,40.904785,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.885696,1564.306152
0.000000,0.000000,0.000000,0.000000,5.809930,0.577075,1.958248,0.000000,0.508297,0.000000,0.000000,0.556377,0.000000,0.200332,11.000000,0.167911,0.000000,0.000000,0.000000,0.000000,0.000000,1.210673,0.000000,0.000000,0.000000,10.829394,0.000000,0.000000,0.000000,7.861227,0.000000,0.000000,0.000000,0.000000,0.584141,0.000000,4.040394,1.929788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.324170,309.794586,327.125305,0.000000,100067.445312,0.000000,80.732979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.599661,1565.363037
0.000000,5.585063,0.000000,0.000000,9.676151,0.000000,0.669137,0.000000,0.909789,0.000000,2.553416,0.000000,0.000000,0.000000,10.000000,10.400510,1.684436,0.000000,0.000000,0.000000,0.000000,0.000000,0.461395,0.000000,0.000000,5.723360,1.965131,0.000000,0.000000,1.654686,0.000000,11.697466,0.000000,1.329341,0.000000,0.000000,0.756800,0.327475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.713787,49.858128,47.736561,0.000000,98559.984375,0.000000,10.573832,0.000000,60.365520,3.830441,0.000000,0.000000,0.000000,0.000000,0.000000,201.511993,1566.226318
0.000000,0.234320,0.323709,0.000000,0.000000,38.784622,1.472777,1.908660,0.000000,0.000000,0.000000,8.269424,0.000000,0.000000,12.000000,3.247611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.195204,12.020592,3.481671,0.000000,0.471375,0.000000,0.000000,0.000000,0.727534,1.515988,1.571194,0.308877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.453173,112.892830,99.036751,0.000000,88933.703125,0.000000,78.304779,0.352894,0.542749,0.000000,0.000000,0.000000,0.000000,0.917748,0.000000,112.431755,1570.741699
0.000000,0.000000,5.637900,0.424452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.147610,0.000000,0.000000,12.000000,0.638996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,64.010254,139.367325,0.540023,0.000000,0.000000,0.000000,0.000000,0.063312,0.235461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.270054,196.156174,241.078003,0.000000,99136.453125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.531078,0.000000,0.000000,0.000000,5.875921,1571.025391
0.000000,0.000000,0.992539,0.000000,0.000000,0.000000,0.000000,0.000000,3.603473,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.738477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.190359,54.846092,0.441364,0.000000,0.000000,0.000000,0.000000,0.000000,0.604717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.386395,181.618774,144.694550,0.000000,98261.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1571.367432
0.000000,1.941465,0.000000,0.000000,0.000000,0.945150,0.000000,0.000000,0.000000,0.000000,0.272324,0.170387,0.000000,0.000000,11.000000,0.579852,0.354094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.909756,47.768719,81.766861,0.206284,0.000000,0.000000,0.000000,0.000000,0.556641,0.000000,0.298296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.627915,130.933395,129.318344,0.000000,96979.273438,0.000000,67.516571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234792,0.000000,340.650146,1572.802246
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.360657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,0.249559,0.019575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.597668,10.438714,0.000000,0.000000,0.000000,0.426560,0.795711,0.357222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.486878,229.515747,273.035400,0.000000,111887.515625,0.000000,5.687736,0.000000,0.000000,0.000000,4.962957,0.000000,0.000000,0.000000,0.000000,74.541855,1576.318481
0.000000,125.387665,0.920224,0.000000,1.340469,0.000000,0.000000,0.555686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,12.071797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.827461,15.918620,0.000000,0.000000,0.939481,0.654842,0.000000,0.938268,0.000000,0.000000,0.000000,1.543717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.535235,96.433975,59.732132,0.000000,109969.226562,0.000000,106.862785,0.000000,11.292645,0.000000,0.182198,0.000000,0.000000,0.000000,0.000000,8.877998,1577.339966
0.000000,50.861652,0.047078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.659034,0.000000,0.000000,0.000000,0.000000,0.747787,0.000000,0.000000,0.000000,0.000000,8.117942,21.603783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.198750,100.249542,80.748802,0.000000,94024.695312,0.000000,0.000000,0.000000,2.759090,0.000000,0.406546,0.000000,0.000000,0.000000,0.000000,18.130285,1578.764893
0.000000,0.442423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,0.000000,0.348262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.024693,100.135918,0.000000,0.000000,0.458832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.861608,245.721100,248.663574,0.000000,103416.835938,0.000000,0.000000,0.000000,0.196668,0.000000,0.607077,0.000000,0.000000,0.000000,0.000000,0.321021,1578.949341
0.497402,15.195575,11.209220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000000,1.205991,6.925495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.606877,41.582470,101.238052,10.251888,0.000000,0.000000,0.034260,0.000000,0.000000,0.000000,0.000000,0.956195,0.404927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.430189,219.186157,220.711472,0.000000,102711.757812,0.000000,9.880021,0.000000,0.000000,0.000000,0.964512,0.000000,0.000000,0.000000,0.000000,1.054041,1582.482056
0.000000,0.000000,0.427402,0.000000,1.563245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.662127,0.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.064313,0.000000,0.000000,0.000000,0.000000,29.643118,34.287701,0.000000,0.000000,0.624090,0.000000,0.000000,0.000000,0.000000,0.000000,0.836937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.780572,204.610504,249.818069,0.000000,103238.757812,0.000000,7.470358,0.642211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,146.553635,1584.312256
